25,STM,564,*,ND,5698,,DE SOTO,AV,LANDSCAPE MEDIAN ISLAND,WOODLAND HLS,91367,0,,0,,,,,
5,FIR,72,*,ND,6811,,DE SOTO,AV,FIRE STATION #72,CANOGA PARK,91303,3,530C6,0,,2138029900,,,
50,R&P,144,*,ND,3133,S,DECKER CANYON,RD,DECKER CANYON CAMP,MALIBU,91321,0,626D3,0,,,,,
50,R&P,145,*,ND,2675,,DEEP CANYON,DR,DEEP CANYON STORM DRAIN,BEVERLY GLEN,90210,5,592C2,0,,,,,
24,R&P,495,*,,2713,,DEEP CANYON,DR,REC & PARKS SERVICE,,90210,0,,0,,,,,
50,R&P,145,A,,9816,,DEEP CANYON,DR,REC & PARKS SERVICE,,90210,0,,0,,,,,
25,STM,125,*,,1065,,DEGNAN,BL,NON-STRUCTURAL SERVICE,,90008,0,,0,,,,,
19,CUL,15,A,SD,4300,S,DEGNAN,BL,VISION THEATER,Los Angeles,90008,8,673F3,,,5024019904,,,
19,CUL,15,B,SD,4328,S,DEGNAN,BL,VISION THEATER,Los Angeles,90008,8,673F3,,,5024019904,,,
24,R&P,89,*,,1655,,DEL AMO,,REC & PARKS SERVICE,,90502,0,,0,,,,,
25,STM,970,*,,1655,,DEL AMO,BL,LANDSCAPE MEDIAN ISLAND,,0,0,,0,,,,,
47,VAR,61,*,ND,9311,,DEL ARROYO,DR,AHEAD WITH HORSES,SUN VALLEY,91352,2,503C6,0,,2544015001,,,
50,R&P,152,*,SD,3000,,DEL MONTE,DR,DEL MONTE TRIANGLE,LOS ANGELES,90026,13,594C7,0,,,,,
50,R&P,152,A,SD,3015,,DEL MONTE,DR,DEL MONTE TRIANGLE,LOS ANGELES,90026,13,594C7,0,,,,,
9,POL,1,G,ND,14310,,DELANO,ST,POLICE DEPT FACILITY,VAN NUYS,91401,6,532B7,0,,2240009900,,,
63,VAR,2,*,ND,14553,,DELANO,ST,DELANO BUILDING,VAN NUYS,91401,11,532A7,2000,4999-959,,,,
60,VAR,83,*,SD,8127,,DELGANY,AV,Single Family Residence-sewer reconstruction project,Playa del Rey,90293,11,,4572,LA-115,4115007902,,,
60,VAR,84,*,SD,8131,,DELGANY,AV,Single Family Residence-sewer reconstruction project,Playa del Rey,90293,11,702B3,2078,LA-114,4115007901,,,
50,R&P,164,A,SD,3570,S,DENKER,AV,DENKER RECREATION CENTER,Los Angeles,90018,8,673J1,7219,7219,5041011902,,,
50,R&P,296,C,SD,6100,,DENKER,AV,HARVARD RECREATION CENTER,Los Angeles,90047,8,673J6,0,,,,,
50,R&P,296,*,SD,6120,,DENKER,AV,HARVARD RECREATION CENTER,LOS ANGELES,90047,8,673J3,0,,,,,
8,STM,3,*,SD,8602,,DENVER,AV,SOUTH DIST-ST MTCE YARD,LOS ANGELES,90044,8,704B2,0,,6038001901,,,
8,STM,3,I,SD,8618,,DENVER,AV,SOUTH DIST-ST MAINT YARD,LOS ANGELES,90044,8,704B2,0,,6038001900,,,
50,R&P,610,B,ND,2678,,DESMOND ESTATES,RD,REC & PARKS SERVICE,LOS ANGELES,90046,4,593 C2,0,,,,,
9,POL,73,*,ND,15545,,DEVONSHIRE,ST,"LESSOR:  BLACKHAWK ASSOCIATES, LLC",LOS ANGELES,91344,7,501G4,4480,4999-759,2661015027,,,
52,,105,*,,18144,,DEVONSHIRE,ST,DWP GRANADA HILLS SERVICE CENTER,GRANADA HILL,91325,,500F3,,,,,,
50,R&P,456,E,ND,18145,,DEVONSHIRE,ST,REC & PARKS SERVICE,NORTHRIDGE,91325,12,,0,,,,,
50,R&P,85,*,ND,18650,,DEVONSHIRE,ST,OAKIE HOUSE,Northridge,91324,12,500 H4,,,,,,
50,R&P,502,A,,19501,,DEVONSHIRE,ST,REC & PARKS SERVICE,,91311,0,,0,,,,,
5,FIR,107,*,ND,20225,,DEVONSHIRE,ST,FIRE STATION #107,CHATSWORTH,91311,12,500D4,5800,,2707023900,,,
51,LIB,60,*,ND,21052,,DEVONSHIRE,ST,CHATSWORTH BRANCH LIBRARY,CHATSWORTH,91311,12,500B4,5463,,2747004901,,,
24,R&P,633,*,,21361,,DEVONSHIRE,ST,REC & PARKS SERVICE,,91311,0,,0,,,,,
50,R&P,98,L,ND,21361,,DEVONSHIRE,BL,LA COUNTY FLOOD CONTROL LANDSCAPE,CHATSWORTH,91311,12,500B6,0,,,,,
25,STM,235,*,ND,22320,,DEVONSHIRE,ST,STREET MEDIAN ISLAND,CHATSWORTH,91311,3,499J4,0,,,,,
50,R&P,104,D,,22400,,DEVONSHIRE,ST,REC & PARKS SERVICE,,91311,12,499J4,0,,,,,
63,VAR,629,*,ND,14559,,DICKENS,ST,SHERMAN OAKS,SHERMAN OAKS,91403,5,561J4,0,,2276001907,,,
63,DOT,24,*,ND,14591,,DICKENS,ST,PARKING FACILITIES DIVISION,SHERMAN OAKS,91403,5,562 A5,,,,,,
25,STM,193,*,,3231,,DIVISION,ST,LANDSCAPE MEDIAN ISLAND,,90065,0,,0,,,,,
25,STM,26,*,,3237,,DIVISION,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90065,0,594H4,0,,,,,
50,R&P,32,*,SD,1300,,DODSON,AV,AVERILL PARK,SAN PEDRO,90732,15,823H6,0,,7560023900,,,
25,STM,289,*,,4324,,DON TOMASO,DR,LANDSCAPE MEDIAN ISLAND,,90008,0,,0,,,,,
26,STM,314,*,SD,4327,,DON TOMASO,DR,STOCKER ST EROSION CONTROL PROJECT,BALDWINHILLS,90008,0,673D3,0,,,,,
26,STM,315,*,SD,4543,,DON TOMASO,DR,STOCKER ST EROSION CONTROL PROJECT,BALDWINHILLS,90008,0,673D3,0,,,,,
26,STM,94,*,SD,4545,,DON TOMASO,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90008,0,673D3,0,,,,,
1,DGS,111,*,ND,2319,,DORRIS,PL,STANDARDS TEST LAB,LOS ANGELES,90031,13,594H5,0,,5445017904,,,
21,SAN,1,*,ND,2335,,DORRIS,PL,ND SEWER MAINTENANCE YARD-Admin Bldg,LOS ANGELES,90031,13,594H5,0,,,,,
21,SAN,1,A,ND,2335,,DORRIS,PL,ND SEWER MAINTENANCE YARD,LOS ANGELES,90031,13,594H5,0,,,,,
47,CDD,30,*,SD,1010,,DOUGLAS,ST,TENANT: FOUNDATION FOR EARLY CHILDHOOD EDUCATION,ECHO PARK,90039,1,634E1,9964,L-17019,5405020900,,,
25,STM,186,*,,1301,,DOUGLAS,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90026,0,,0,,,,,
50,R&P,33,*,ND,3135,,DREW,ST,JUNTOS PARK,LOS ANGELES,90065,13,594F1,0,,5458014900,,,
50,R&P,676,C,ND,9831,,DRONFIELD,ST,STONEHURST RECREATION CENTER,SUN VALLEY,91352,2,502J5,0,,,,,
50,R&P,676,D,ND,9861,,DRONFIELD,ST,STONEHURST RECREATION CENTER,SUN VALLEY,91352,2,502J5,0,,,,,
50,R&P,676,*,ND,9901,,DRONFIELD,ST,STONEHURST RECREATION CENTER,SUN VALLEY,91352,2,502J5,0,,,,,
50,R&P,676,B,ND,11101,,DRONFIELD,AV,STONEHURST RECREATION CENTER,SUN VALLEY,91352,2,502J5,,,,,,
25,STM,128,*,,4243,,DRUCKER,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90032,0,,0,,,,,
50,R&P,178,*,SD,1240,,DRUMM,AV,EAST WILMINGTON WALK-IN PARK,WILMINGTON,90744,15,794G5,0,,,,,
25,STM,520,*,,2161,,DUANE,ST,LANDSCAPE MEDIAN ISLAND,,90039,0,,0,,,,,
63,DOT,49,*,SD,439,,DUCOMMUN,ST,COMMERCIAL STREET TRAFFIC YARD,LOS ANGELES,90012,14,634H4,0,,5173001900,,,
63,DOT,49,B,SD,447,,DUCOMMUN,ST,COMMERCIAL ST. TRAFFIC YARD,LOS ANGELES,90012,14,634H4,0,,5173001900,,,
25,STM,173,*,,4161,,DUNDEE,DR,LANDSCAPE MEDIAN ISLAND,,90027,0,,0,,,,,
1,DGS,21,*,SD,612,W,E,ST,TENANT: WILMINGTON TEEN CENTER INC,WILMINGTON,90744,15,794D7,5400,L-6903-B,7417021900,,,
25,STM,51,*,SD,1050,E,E,ST,LANDSCAPED AREA AROUND GUARDRAIL,WILMINGTON,90744,15,794E7,0,,,,,
25,STM,150,*,,3379,,EAGLE ROCK,BL,LANDSCAPE MEDIAN ISLAND,,90065,0,,0,,,,,
47,CDD,19,*,ND,3401,,EAGLE ROCK,BL,H.O.M.E. FIELD OFFICE,EAGLE ROCK,90027,13,594G2,0,,5457025022,,,
25,STM,308,A,,3800,1/2,EAGLE ROCK,BL,LANDSCAPE MEDIAN ISLAND,,90065,0,,0,,,,,
29,COU,13,*,ND,3810,,EAGLE ROCK,BL,Council District 13 field office,Los Angeles,90065,13,,7396,4999-992,,,,
25,STM,308,*,,4032,,EAGLE ROCK,BL,LANDSCAPE MEDIAN ISLAND,,90065,0,,0,,,,,
25,STM,295,*,,4370,,EAGLE ROCK,BL,LANDSCAPE MEDIAN ISLAND,,90041,0,,0,,,,,
25,STM,268,*,,4705,,EAGLE ROCK,BL,LANDSCAPE MEDIAN ISLAND,,90041,0,,0,,,,,
25,STM,267,*,,4969,,EAGLE ROCK,BL,LANDSCAPE MEDIAN ISLAND,,90041,0,,0,,,,,
25,STM,266,*,,5025,,EAGLE ROCK,BL,LANDSCAPE MEDIAN ISLAND,,90041,0,,0,,,,,
50,R&P,176,*,SD,1000,,EAGLE VISTA,DR,EAGLE ROCK RECREATION CENTER,EAGLE ROCK,90041,14,565C5,0,,,,,
50,R&P,176,A,SD,1100,,EAGLE VISTA,DR,EAGLE ROCK RECREATION CENTER,EAGLE ROCK,90041,14,562G5,0,,,,,
50,R&P,176,C,SD,1102,,EAGLE VISTA,DR,EAGLE ROCK CHILD CARE,EAGLE ROCK,90041,14,562G5,0,,5691017901,,,
50,R&P,720,A,,7560,,EARLDOM,AV,REC & PARKS SERVICE,,90293,0,,0,,,,,
60,VAR,685,*,ND,15206,,EARLHAM,ST,TENANT: CARL CLARK AND SANDRA EVELONE,PACFC PALSDS,90272,11,503E5,0,28001-362,4412027902,,,
25,STM,361,*,,15210,,EARLHAM,ST,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,,0,,,,,
5,FIR,16,*,ND,2011,N,EASTERN,AV,FIRE STATION #16,EAST L. A.,90032,14,635E1,6180,,5215031900,,,
50,R&P,190,D,ND,2501,N,EASTERN,AV,EL SERENO RECREATION CENTER,EL SERENO,90032,14,595E5,0,,,,,
24,R&P,303,*,,2601,N,EASTERN,AV,REC & PARKS SERVICE,,90032,0,,0,,,,,
9,POL,62,*,SD,4660,S,EASTERN,AV,EASTERN BUSINESS CENTER,BELL,90040,,675G5,7064,4999-966,,,,
50,R&P,182,A,SD,2572,,EASTLAKE,AV,EASTLAKE MINI PARK,EAST L. A.,90042,14,595B7,0,,,,,
50,R&P,552,*,SD,400,,ECHANDIA,ST,PROSPECT PARK,BOYLE HGHTS,90033,14,635A4,0,,,,,
50,R&P,552,C,SD,638,,ECHANDIA,ST,PROSPECT PARK,BOYLE HGHTS,90033,14,635A4,0,,,,,
50,R&P,552,A,SD,640,,ECHANDIA,ST,PROSPECT PARK,BOYLE HGHTS,90033,14,635A4,0,,,,,
25,STM,621,*,,5900,1/2,ECHO,ST,LANDSCAPE MEDIAN ISLAND,HIGHLAND PARK,90042,0,,,,,,,
50,R&P,180,H,SD,527,,ECHO PARK,AV,ECHO PARK,ECHO PARK,90026,13,634E1,0,,,,,
50,R&P,180,N,SD,751,,ECHO PARK,AV,ECHO PARK POOL,LOS ANGELES,90026,13,634E1,0,,,,,
24,R&P,249,*,,851,,ECHO PARK,AV,REC & PARKS SERVICE,,90026,0,,0,,,,,
50,R&P,180,I,SD,851,,ECHO PARK,AV,ECHO PARK,ECHO PARK,90026,13,634E1,0,,,,,
50,R&P,180,J,SD,901,,ECHO PARK,AV,ECHO PARK,ECHO PARK,90026,13,634E1,0,,,,,
63,VAR,643,*,SD,1147,,ECHO PARK,AV,SUNSET ECHO PARK,ECHO PARK,90026,1,634E1,0,,5404018900,,,
5,FIR,421,*,SD,534,E,EDGEWARE,RD,OLD FIRE STATION #6,ECHO PARK,90026,1,634E2,9776,,5405025900,,,
47,CDD,18,*,SD,1345,,EL CENTRO,AV,"CHILD HELP, INC.",HOLLYWOOD,90028,13,593F5,0,,5546022900,,,
25,STM,968,*,,691,,EL SEGUNDO,BL,LANDSCAPE MEDIAN ISLAND,,0,0,,0,,,,,
50,R&P,273,E,,4,,ELYSIAN,PK,REC & PARKS SERVICE,ECHO PARK,90026,13,634F1,0,,,,,
24,R&P,361,*,,1400,,ELYSIAN,PK,REC & PARKS SERVICE,,90026,1,634F1,0,,,,,
24,R&P,90,*,,600,,ELYSIAN PARK,DR,REC & PARKS SERVICE,LOS ANGELES,,,,,,,,,
50,R&P,194,M,SD,1025,,ELYSIAN PARK,DR,GRACE SIMONS LODGE,LOS ANGELES,90012,1,,,,,,,
5,FIR,5,*,SD,8900,S,EMERSON,AV,FIRE STATION #5,WESTCHESTER,90045,11,702F3,14110,,4122022929,,,
25,STM,365,*,,711,,ENCHANTED,WY,NON-STRUCTURAL SERVICE,PACFC PALSDS,90272,0,,0,,,,,
25,STM,834,*,,301,,ENTRADA,DR,LANDSCAPE MEDIAN ISLAND,SANTA MONICA,90402,0,,0,,,,,
24,R&P,252,*,,12227,,ERWIN,ST,REC & PARKS SERVICE,,91606,0,,0,,,,,
50,R&P,200,B,,13130,,ERWIN,ST,REC & PARKS SERVICE,,91401,0,,0,,,,,
1,DGS,5,A,ND,14401,,ERWIN,ST,VAN NUYS MUNICIPAL BUILDING-B & S Office,VAN NUYS,91401,6,531J7,0,,2240003903,,,
1,DGS,5,D,ND,14425,,ERWIN,ST,VAN NUYS MUNICIPAL BUILDING,VAN NUYS,91401,6,531J7,0,,2240003903,,,
1,DGS,25,*,ND,14437,,ERWIN,ST,VALLEY ADMIN. CENTER MALL,VAN NUYS,91401,11,532B7,17805,,2240003903,,,
63,DOT,630,*,ND,14517,,ERWIN,ST,OFF-STREET PARKING FACILITIES,VAN NUYS,91411,6,532 A7,28000,,,,,
50,R&P,156,C,SD,6302,,ESPLANADE,,REC & PARKS SERVICE,PLAYA DELREY,90293,11,,0,,,,,
50,R&P,156,*,SD,6660,,ESPLANADE,,DEL REY LAGOON,PLAYA DELREY,90292,11,702A3,0,,,,,
24,R&P,246,*,,6131,,ETHEL,AV,REC & PARKS SERVICE,,91401,0,,0,,,,,
50,R&P,803,*,ND,6422,,ETIWANDA,AV,WEST VALLEY SR CITIZEN CTR,REDEDA,91335,3,530J7,0,,,,,
24,R&P,200,*,,6525,,ETIWANDA,AV,REC & PARKS SERVICE,,91335,0,,0,,,,,
8,STM,41,*,ND,10210,,ETIWANDA,AV,GRANADA HILLS-ST. MAINT YARD,GRANADA HLLS,91325,12,500J4,480,,2731020919,,,
8,STM,41,A,ND,10210,,ETIWANDA,AV,GRANADA HILLS-ST. MAINT YARD,GRANADA HLLS,91325,12,500J4,480,,2731020919,,,
8,STM,41,B,ND,10210,,ETIWANDA,AV,GRANADA HILLS-ST. MAINT YARD,GRANADA HLLS,91325,12,500J4,672,,2731020919,,,
8,STM,41,C,ND,10210,,ETIWANDA,AV,GRANADA HILLS-ST. MAINT YARD,GRANADA HLLS,91325,12,500J4,1066,,2731020919,,,
8,STM,41,D,ND,10210,,ETIWANDA,AV,GRANADA HILLS-ST. MAINT YARD,GRANADA HLLS,91325,12,500J4,5866,,2731020919,,,
8,STM,41,E,ND,10210,,ETIWANDA,AV,GRANADA HILLS-ST. MAINT YARD,GRANADA HLLS,91325,12,500J4,624,,2731020919,,,
8,STM,41,F,ND,10210,,ETIWANDA,AV,GRANADA HILLS-ST. MAINT YARD,GRANADA HLLS,91325,12,500J4,0,,2731020919,,,
9,POL,17,*,ND,10250,,ETIWANDA,AV,DEVONSHIRE POLICE STATION,NORTHRIDGE,91325,12,500J4,26700,,2731020919,,,
9,POL,17,G,ND,10250,,ETIWANDA,AV,DEVONSHIRE POLICE STATION,NORTHRIDGE,91325,12,500J4,,,2731020919,,,
9,POL,17,T,ND,10250,,ETIWANDA,AV,DEVONSHIRE POLICE STATION,NORTHRIDGE,91325,12,500J4,,,2731020919,,,
50,R&P,204,*,SD,900,N,EVERETT,ST,EVERETT PARK,LOS ANGELES,90012,1,634F2,0,,5406017020,,,
50,R&P,208,F,SD,211,S,EVERGREEN,AV,EVERGREEN CHILD CARE CENTER,BOYLE HGHTS,90033,14,635B5,4152,,,,,
50,R&P,208,D,SD,215,S,EVERGREEN,AV,EVERGREEN REC CENTER,BOYLE HGHTS,90033,14,635B5,0,,5180022900,,,
50,R&P,208,E,SD,215,S,EVERGREEN,AV,EVERGREEN RECREATION CENTER,BOYLE HGHTS,90033,14,635 B5,0,,5180020009,,,
26,STM,700,*,SD,1530,W,EXPOSITION,BL,STREET SERVICES,LOS ANGELES,90016,6,673F2,0,,,,,
63,VAR,21,*,SD,2801,,EXPOSITION,BL,WESTERN DISTRICT TRAFFIC YARD,LOS ANGELES,90018,10,673F1,5000,,5044018902,,,
63,VAR,21,A,SD,2801,,EXPOSITION,BL,WESTERN DISTRICT TRAFFIC YARD,LOS ANGELES,90018,10,673F1,0,,5044018902,,,
63,VAR,21,B,SD,2801,,EXPOSITION,BL,WESTERN DISTRICT TRAFFIC YARD,LOS ANGELES,90018,10,673F1,0,,5044018902,,,
63,VAR,21,C,SD,2801,,EXPOSITION,BL,WESTERN DISTRICT TRAFFIC YARD,LOS ANGELES,90018,10,673F1,0,,5044018902,,,
50,R&P,182,B,,4960,,EXPOSITION,BL,REC & PARKS SERVICE,,90016,0,,0,,,,,
63,VAR,41,*,ND,11214,,EXPOSITION,BL,Western Parking Enforcement Office,Los Angeles,90064,5,632C6,,,4256011902,,,
50,R&P,696,A,ND,8122,,FAIR,AV,SUN VALLEY PARK AND RECREATION CENTER,SUN VALLEY,91352,6,532J3,0,,,,,
47,VAR,60,*,SD,330,N,FAIRFAX,AV,FREIDA MOHR MULTI-PURPOSE CTR,LOS ANGELES,90036,5,568D6,0,,5527037041,,,
26,STM,34,A,SD,801,N,FAIRFAX,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,,5,593B7,,,,,,
50,R&P,249,*,SD,2330,S,FAIRFAX,AV,GENESSEE AVENUE PARK,LOS ANGELES,90016,10,633A6,0,,5064024901,,,
24,R&P,312,*,,2710,S,FAIRFAX,AV,REC & PARKS SERVICE,,90016,0,,0,,,,,
24,R&P,313,*,,2730,S,FAIRFAX,AV,REC & PARKS SERVICE,,90016,0,,0,,,,,
24,R&P,176,*,,2744,S,FAIRFAX,AV,REC & PARKS SERVICE,,90016,0,,0,,,,,
5,FIR,105,*,ND,6345,,FALLBROOK,AV,FIRE STATION #105,CANOGA PARK,91367,3,529H7,6100,,2039007900,,,
50,R&P,824,B,ND,5789,,FARRALONE,AV,REC & PARKS SERVICE,WOODLAND HILLS,91367,3,,0,,,,,
50,R&P,704,B,ND,13020,,FELLOWS,AV,REC & PARKS SERVICE,LOS ANGELES,91342,7,482 A4,0,,,,,
50,R&P,692,A,ND,8640,,FENWICK,ST,REC & PARKS SERVICE,SUNLAND,91040,2,,0,,,,,
50,R&P,692,B,ND,8650,,FENWICK,ST,REC & PARKS SERVICE,SUNLAND,91040,2,,0,,,,,
50,R&P,692,C,ND,8710,,FENWICK,ST,REC & PARKS SERVICE,SUNLAND,91040,2,,0,,,,,
26,STM,41,*,ND,8981,,FENWICK,ST,MEDIAN ISLAND,SUNLAND,91040,2,503 E3,0,,,,,
50,R&P,273,Q,,2210,,FERN DELL,DR,REC & PARKS SERVICE,,90068,0,569H4,0,,,,,
50,R&P,273,R,,2310,,FERN DELL,DR,REC & PARKS SERVICE,,90068,0,569H4,0,,,,,
5,FIR,40,*,SD,330,,FERRY,ST,LESSOR: BOARD OF HARBOR COMMISSIONERS,TERMINAL IS.,90731,15,824E4,91000,4999-497,,,,
21,SAN,303,*,SD,445,,FERRY,ST,LESSOR: BOARD OF HARBOR COMMISSIONERS,TERMINAL IS,90731,15,824E4,0,4999-456,,,,
21,SAN,303,A,SD,445,,FERRY,ST,TERMINL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,1776,,,,,
21,SAN,303,B,SD,445,,FERRY,ST,TERMINL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,1300,,,,,
21,SAN,303,C,SD,445,,FERRY,ST,TERMINL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,0,,,,,
21,SAN,303,E,SD,445,,FERRY,ST,TERMINAL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,0,,,,,
21,SAN,303,F,SD,445,,FERRY,ST,TERMINL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,3000,,,,,
21,SAN,303,G,SD,445,,FERRY,ST,TERMINAL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,0,,,,,
21,SAN,303,H,SD,445,,FERRY,ST,TERMINL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,0,,,,,
21,SAN,303,J,SD,445,,FERRY,ST,TERMINAL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,0,,,,,
21,SAN,303,K,SD,445,,FERRY,ST,TERMINL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,0,,,,,
21,SAN,303,L,SD,445,,FERRY,ST,TERMINL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,2360,,,,,
21,SAN,303,N,SD,445,,FERRY,ST,TERMINL ISLAND TREATMENT PLANT,TERMINAL IS,90731,15,824E4,30143,,,,,
25,STM,21,*,SD,100,S,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90012,9,634F3,0,,,,,
25,STM,238,*,,104,S,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,,90012,0,,0,,,,,
26,STM,55,*,SD,107,N,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90012,0,634F3,0,,,,,
1,DGS,43,*,CD,201,N,FIGUEROA,ST,"FIGUEROA PLAZA 3,4, 7-11, POR 1,2,6 P1 FLOORS",LOS ANGELES,90012,9,634F3,185550,4999-763.3,5161006001,,,
25,STM,22,*,SD,295,S,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90012,9,634E3,0,,,,,
1,DGS,43,P,CD,313,N,FIGUEROA,ST,Parking for Figueroa Plaza tenants at 201 and 221,Los Angeles,90012,9,634F3,,4999-880P,5161002908,,,
25,STM,442,*,,353,S,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,,90071,0,,0,,,,,
21,SAN,109,*,SD,391,N,FIGUEROA,ST,PUMPING PLANT #9,LOS ANGELES,90017,9,634F3,0,,,,,
25,STM,23,*,SD,400,S,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90071,9,634E4,0,,,,,
25,STM,348,*,,402,S,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,,90071,0,,0,,,,,
25,STM,302,*,,438,N,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,WILMINGTON,90744,0,,0,,,,,
25,STM,549,*,,442,N,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,WILMINGTON,90744,0,,0,,,,,
25,STM,541,*,,600,N,FIGUEROA,PL,PEDESTRIAN TUNNELRVICE,WILMINGTON,90744,0,,0,,,,,
60,VAR,149,*,SD,1039,S,FIGUEROA,ST,TENANT: L & R AUTO PARKS INC,LOS ANGELES,90015,9,634D5,18600,28503-117118,5138011927,,,
1,DGS,49,*,SD,1201,S,FIGUEROA,ST,LOS ANGELES CONVENTION CENTER,LOS ANGELES,90015,9,634D5,0,,5138016914,,,
1,DGS,49,A,SD,1201,S,FIGUEROA,ST,LOS ANGELES CONVENTION & EXHIBITION CENTER,LOS ANGELES,90015,9,634D5,0,,5138016914,,,
1,DGS,49,B,SD,1201,S,FIGUEROA,ST,LOS ANGELES CONVENTION & EXHIBITION CENTER,LOS ANGELES,90015,9,634D5,0,,5138016914,,,
50,R&P,284,E,SD,1201,N,FIGUEROA,PL,NAL PARK,WILMINGTON,90744,15,794C5,0,,7412010903,,,
50,R&P,284,L,SD,1221,N,FIGUEROA,PL,HARBOR PARK,LOS ANGELES,90031,15,794 C5,0,,,,,
60,VAR,127,*,SD,1260,S,FIGUEROA,ST,TENANT: MARY M. MANN,LOS ANGELES,90015,9,634D5,18040,28152-126,5138025900,,,
62,POL,3,*,SD,2601,S,FIGUEROA,ST,LAPD -FCD Fraud Div,Los Angeles,90007,8,634C7,,,,,,
25,STM,38,*,,3401,N,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90065,0,595A5,0,,,,,
26,STM,35,*,SD,3429,S,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,Los Angeles,90007,8,674B1,,,,,,
26,STM,35,A,SD,3535,S,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,Los Angeles,90007,8,674B1,,,,,,
26,STM,108,*,SD,3703,S,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,674B3,0,,,,,
50,R&P,260,A,NS,3723,N,FIGUEROA,ST,GREAVER OAK MINI PARK,MNTECITO HTS,90065,1,595A5,0,,,,,
50,R&P,260,*,ND,3800,N,FIGUEROA,ST,GREAVER OAK PARK,MNTECITO HTS,90065,1,595A5,0,,5451010001,,,
26,STM,25,*,SD,3835,S,FIGUEROA,AV,MEDIAN ISLAND LANDSCAPE,Los Angeles,90037,8,674A2,,,,,,
50,R&P,212,D,,3899,S,FIGUEROA,ST,REC & PARKS SERVICE,,90037,8,,0,,,,,
2,VAR,6,*,SD,3982,S,FIGUEROA,ST,LESSOR: CAST REAL ESTATE HOLDINGS- Building and Safety Inspection Office,LOS ANGELES,90037,9,674B3,2325,4999-810,5037032040,,,
50,VAR,31,*,ND,4580,N,FIGUEROA,ST,RAMONA HALL,HIGHLAND PRK,90042,1,595B4,0,,5467008901,,,
50,R&P,700,B,SD,4599,N,FIGUEROA,ST,SYCAMORE GROVE PARK,HIGHLAND PK,90065,14,595B4,0,,,,,
56,VAR,3,*,ND,4601,N,FIGUEROA,ST,ZIEGLER HOUSE-HIST MONMNT - FOR CHILD CARE CENTER,HIGHLAND PRK,90042,1,595B4,0,,,,,
50,R&P,700,C,SD,4604,N,FIGUEROA,ST,SYCAMORE GROVE PARK,HIGHLAND PK,90065,14,595B4,0,,,,,
50,R&P,6,*,ND,4660,N,FIGUEROA,ST,CASA DE ADOBE MUSEUM,LOS ANGELES,90065,1,595B4,0,,5467011900,,,
50,R&P,700,D,SD,4672,N,FIGUEROA,ST,SYCAMORE GROVE PARK,HIGHLAND PK,90065,14,595B4,0,,,,,
50,R&P,700,*,SD,4702,N,FIGUEROA,ST,SYCAMORE GROVE PARK,HIGHLAND PK,90042,14,595B4,0,,,,,
50,R&P,700,A,SD,4740,N,FIGUEROA,ST,SYCAMORE GROVE PARK,HIGHLAND PK,90042,14,595B4,0,,,,,
50,R&P,700,E,SD,4830,N,FIGUEROA,ST,SYCAMORE GROVE PARK,HIGHLAND PK,90065,14,595B4,0,,,,,
25,STM,17,*,SD,4993,N,FIGUEROA,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90042,0,595B3,0,,,,,
1,GSD,93,*,SD,5601,N,FIGUEROA,BL,NEIGHBORHOOD CITY HALL,Los Angeles,90042,1,595C3,8300,,,,,
